Key	EN	RU	DE	FR	IT	PT	ES	JA	ID	MS	AR
boy.page.20	{NAME:P2} father thought for a moment.\n“You know what? I think we do. I know just where to look for it.”	Папа {NAME:P2} на секунду задумался. «Ты знаешь,\nмне кажется, он всё ещё там, и я даже знаю, где его искать».	{NAME:P2} Papa dachte einen Moment nach. „Weißt du was?\nIch glaube schon! Ich weiß genau, wo wir nachschauen müssen.“	Le père de SololSololSolol réfléchit un moment.\n« Tu sais quoi ? Je pense que oui et je sais exactement où le trouver. »	Il papà di {NAME:P1} ci pensò un momento, e poi disse:\n«Mi sembra proprio di sì. E credo di sapere dove cercarlo».	O pai do {NAME:P1} parou um pouquinho e pensou.\n“Quer saber? Acho que sim. E eu sei exatamente onde procurá-la.”	El papá de {NAME:P1} pensó un momento.\n“¿Sabés qué?, creo que sí. Y creo que sé dónde podemos buscarla”.	お父さん⁠は、​しばらく⁠考え⁠て​い⁠まし⁠た。​「うーん、​たぶん、\nわかる⁠と​思う。​そう⁠だ、​どこ⁠に​ある⁠か​思い出し⁠た⁠よ」	Ayah {NAME:P1} berpikir sebentar. “Tahu tidak?\nMenurut ayah, sepedanya masih ada. Ayah tahu di mana tempatnya.”	Ayah {NAME:P1} berfikir seketika. “Awak tahu? Ayah rasa layang-layang\nitu masih ada. Ayah tahu di mana kita boleh mencarinya semula.”	فكّر والد {NAME:P1} للحظة وقال:\n”أتعلم؟ متأكد أنها عندنا في البيت. أعرف بالضبط أين سأجدها“.
boy.page.21	Together, they walked their bikes back to the apartment.	И они покатили свои велосипеды обратно домой.	Gemeinsam schoben sie ihre Räder zurück zur Wohnung.	Ensemble, ils ramenèrent leurs vélos à l'appartement.	Insieme, riportarono le bici a casa.	Juntos, eles caminharam de volta para casa empurrando suas bicicletas.	Caminaron juntos llevando sus bicicletas de vuelta al apartamento.	いっしょ⁠に、​自転車⁠を​おし⁠て、\n​アパート⁠まで​戻っ⁠て​き⁠まし⁠た。	Bersama-sama mereka mendorong sepeda\nmasing-masing kembali ke apartemen.	Mereka sama-sama menggelek basikal mereka kembali ke pangsapuri.	مشيا بدراجتيهما إلى الشقّة.
boy.page.22	{NAME:P2} dad opened the big cupboard in the hallway.	Папа открыл большой шкаф, стоявший в прихожей…	{NAME:P2} Papa öffnete den großen Schrank im Flur.	Le père de {NAME:P1} ouvrit la grande armoire dans le couloir.	Il papà di {NAME:P1} aprì il grande mobile del corridoio.	O pai do {NAME:P1} abriu o grande armário do corredor.	El papá de {NAME:P1} abrió un gran armario en el vestíbulo.	お父さん⁠は、​ろう⁠か⁠に​ある\n大きな⁠た⁠な⁠を​開け⁠まし⁠た。	Ayah {NAME:P1} membuka lemari besar yang ada di lorong.	Ayah {NAME:P1} membuka almari besar di ruang depan.	فتحَ والد {NAME:P1} الخزانة الكبيرة في الردهة.
boy.page.23	He pulled out a box of birthday party decorations\nas well as a ladder, followed by an old tent.	Достал из него коробку с украшениями на день рождения.\nЗатем вытащил лестницу. Потом старую палатку…	Er zog eine Kiste mit Geburtstagsdekorationen heraus.\nDann eine Leiter. Und schließlich kam auch ein altes Zelt zum Vorschein.	Il sortit une boîte de décorations d’anniversaire.\nPuis il sortit un escabeau. Puis, il sortit une vieille tente.	Tirò fuori una scatola con le decorazioni per il compleanno,\nuna scala, una vecchia tenda da campeggio…	De lá, ele retirou uma caixa com decorações de aniversário,\nassim como uma escada e uma barraca antiga.	Sacó una caja con los adornos de las fiestas de cumpleaños junto\ncon una escalera, y luego una vieja tienda de campaña.	そして、​たんじょう​び⁠会⁠の⁠の​かざり⁠が​入っ⁠た​ハコ⁠と​ハシゴ、\nそれ⁠に​古い​テント⁠を​取り出し⁠まし⁠た。	Beliau mengeluarkan kotak hiasan pesta ulang tahun dan sebuah tangga,\nkemudian sebuah tenda yang sudah usang.	Dia menarik keluar sekotak perhiasan majlis hari lahir\ndan tangga, kemudian sebuah khemah lama.	أخرج منها صندوقًا مليئًا بالزينة، ثم سلّمًا، تلاه خيمة قديمة.
boy.page.24	…And then he pulled out the kite!\nIt was silver and covered with gold stars.	…И, наконец, вытянул летающего змея!\nОн был весь серебряный, покрытый золотыми звёздами.	…Und dann zog er den Drachen heraus!\nEr war silbern und mit goldenen Sternen geschmückt.	…Et enfin il sortit le cerf-volant ! Il était argenté et couvert d'étoiles dorées.	Ed ecco, finalmente, l’aquilone argentato e coperto di stelle dorate!	…E, então, ele encontrou a pipa! Ela era prateada\ne coberta de estrelas douradas.	…¡y entonces sacó la cometa! Era plateada, con estrellas doradas.	それから、​たこ⁠を​取り出し⁠まし⁠た。\n金色⁠の​星⁠が​つい⁠た​銀色⁠の​たこ⁠でし⁠た。	…Lalu beliau mengeluarkan layang-layang!\nWarnanya perak dan dihiasi bintang-bintang berwarna emas.	…Lantas selepas itu dia menarik keluar layang-layang!\nLayang-layang itu berwarna perak dan diliputi oleh bintang-bintang emas.	…وأخيرًا، أخرج الطائرة الورقيّة! كانت فضية اللّون، مزيّنة بنجوم ذهبيّة.
boy.page.25	“Yes! Thanks, Dad,” said {NAME:P1}. “Let’s go!”	«Ура! Спасибо, папочка, ‒ закричал {NAME:P1}. ‒ Погнали!»	„Ja! Danke, Papa“, sagte {NAME:P1}. „Lass uns gehen!“	« Oui ! Merci, papa, dit {NAME:P1}. Allons-y ! »	«Evviva! Grazie papà!», disse {NAME:P1}. «Andiamo!»	“Oba! Obrigado, papai”, disse {NAME:P1}. “Vamos lá!”	“¡Sí! Gracias, papá”, exclamó {NAME:P1}. “¡Vamos!”	「ヤッタ⁠！⁠ありがとう、​お父さん」\n{NAME:P1}​は​言い⁠まし⁠た。​「行こ⁠う⁠！」	“Ya! Terima kasih, Yah,” said {NAME:P1}. “Ayo!”	“Inilah dia! Terima kasih, Ayah,” kata {NAME:P1}. “Jom!”	”مرحى! شكرًا يا بابا“ شكر {NAME:P1} والده ثم قال: ”هيّا بنا!“
boy.page.26	He bounced happily out the door, holding the kite.	Он радостно выскочил за дверь, держа в руках змея.	Er eilte glücklich aus der Tür hinaus\nund umklammerte seinen Drachen ganz fest.	Il se précipita joyeusement dehors, tenant son cerf-volant contre lui.	Il bambino saltellò fuori dalla porta, con l’aquilone in mano.	Ele passou feliz e saltitante pela porta segurando a sua pipa.	Saltó contento hacia la puerta, enarbolando la cometa.	{NAME:P1}​は​たこ⁠を​持っ⁠て、\n​ドア⁠から​楽し⁠そう⁠に​飛び出し⁠まし⁠た。	Dia berlari ke luar pintu dengan penuh\nkegirangan sambil memegang layang-layang itu.	Dia melompat keluar pintu dengan gembira sambil memegang layang-layang.	أمسك الطائرة وظلّ يقفز بسعادة حتى باب البيت.
boy.page.27	{NAME:P1} and his dad hopped onto\nthe Number 12 bus to head for the seaside.	Прыгнув в двенадцатый автобус, они покатили к морю.	Sie nahmen den Bus der Linie 12, um zur Küste zu fahren.	Ils attrapèrent tous les deux le bus numéro 12\npour se rendre au bord de la mer.	{NAME:P1} e il papà presero l’autobus\nnumero 12 per andare alla spiaggia.	{NAME:P1} e seu pai pegaram o ônibus número 12 para ir à praia.	{NAME:P1} y su papá se subieron al autobús\nnúmero 12 que se dirigía a la costa del mar.	{NAME:P1}​は​お父さん⁠と​いっしょ⁠に\n12⁠番⁠の​バス⁠に​乗り、​海⁠に​向かい⁠まし⁠た。	{NAME:P1} dan ayahnya melompat naik ke bus Nomor 12 menuju ke pantai.	{NAME:P1} dan ayahnya menaiki bas Nombor 12 untuk pergi ke tepi pantai.	صعد {NAME:P1} مع والده على متن الحافلة رقم 12 المتجهة إلى الشاطئ.
boy.page.28	It was always windy by the sea. Perfect conditions for kite flying!	Возле моря всегда было ветрено ‒ отличные\nусловия для запуска воздушного змея!	Am Meer war es immer windig. Perfekte Bedingungen also,\num einen Drachen steigen zu lassen!	Il y avait toujours du vent au bord de la mer.\nDes conditions parfaites pour faire voler un cerf-volant !	Vicino al mare c’era sempre vento:\nera il luogo perfetto per far volare un aquilone!	Sempre ventava perto do mar. Condições perfeitas para soltar pipa!	En el mar siempre había viento. ¡Perfecto para remontar cometas!	海辺⁠は​いつも⁠風⁠が​つよい⁠ので、\n​たこ​あげ⁠に⁠は​最高⁠です⁠！	Di tepi pantai cuacanya selalu berangin.\nKondisi yang sempurna untuk menerbangkan layang-layang!	Suasana di tepi pantai selalu berangin. Tepat untuk bermain layang-layang!	الريح قوية دائمًا قرب البحر. ببساطة، ظروف الشاطئ مثاليّة للعب بالطائرة الورقية!
boy.page.29	When they arrived, {NAME:P1} unraveled the kite string.	Оказавшись на море, {NAME:P1} скоренько размотал веревку.	Als sie ankamen, entwirrte {NAME:P1} die Schnur des Drachens.	Une fois arrivés, {NAME:P1} défit la ficelle du cerf-volant.	Una volta arrivati, {NAME:P1} srotolò il filo dell’aquilone.	Quando eles chegaram, {NAME:P1} desembaraçou a linha da pipa.	Cuando llegaron, {NAME:P1} desenredó el hilo de la cometa.	海辺⁠に​着く⁠と、​{NAME:P1}\nは⁠た​この⁠糸⁠を​ほぐし⁠まし⁠た。	Ketika mereka sampai di sana,\n{NAME:P1} langsung menguraikan benang layang-layang.	Apabila mereka tiba, {NAME:P1} membuka gulungan tali layang-layang.	عندما وصلا، بدأ {NAME:P1} بفكّ خيط الطائرة.
boy.page.30	“Let’s get this kite in the air!” his dad exclaimed.	«Нужно быстро-быстро бежать», ‒ сказал папа.	„Du brauchst auf jeden Fall etwas Anlauf“, sagte sein Papa.	« Cours vite ! » lui dit son père.	«Facciamolo volare in alto!», esclamò il papà.	“Vamos colocar essa pipa para voar!”, disse seu pai.	“¡Haz que se eleve en el aire!”, exclamó su padre.	「さあ、​たこ⁠を​空⁠に​あげよ⁠う⁠！」\n​お父さん⁠は​叫び⁠まし⁠た。	“Ayo kita terbangkan layang-layang ini!” ayahnya berseru.	“Mari kita naikkan layang-layang ini ke udara!” ayahnya berseru.	هتفَ والده: ”لنرفعها عاليًا في السماء!“
boy.page.31	{NAME:P1} ran along the sand, the kite dragging along behind him.	{NAME:P1} побежал по песку, волоча змея за собой.	{NAME:P1} lief am Strand entlang und zog den Drachen hinter ihm her.	{NAME:P1} courut le long de l’eau, le cerf-volant tirant derrière lui.	{NAME:P1} cominciò a correre sulla sabbia, tirandosi dietro l’aquilone.	Segurando a linha, {NAME:P1} correu pela areia puxando a pipa.	{NAME:P1} corría por la arena arrastrando la cometa tras él.	{NAME:P1}​は、​たこ⁠を\n引っぱり⁠ながら、​砂浜⁠を​走り⁠ます。	{NAME:P1} berlari di sepanjang pasir pantai,\ndan layang-layang diseret di belakangnya.	{NAME:P1} berlari di sepanjang pasir pantai,\ndengan layang-layang mengekorinya dari belakang.	راح يركض على الرّمل ويجرّ الطائرة خلفه.
boy.page.32	Suddenly, a strong gust of wind carried it up into the sky.	Но вдруг сильный порыв ветра подхватил его и поднял в небо.	Plötzlich wirbelte ihn eine starke Böe hoch in den Himmel.	Soudain, une forte rafale de vent l'emporta dans le ciel.	Improvvisamente, il vento soffiò più forte\ne portò l’aquilone in alto, verso il cielo.	De repente, uma forte rajada de vento fez com que a pipa subisse no céu.	De repente, una fuerte ráfaga de viento la elevó hasta el cielo.	すると⁠その⁠時、​つよい​風⁠が​ふい⁠て、\n​たこ⁠は​フワッ⁠と​空⁠へ​飛び⁠まし⁠た。	Tiba-tiba, embusan angin yang kencang menarik layang-layang ke langit.	Tiba-tiba, deruan angin yang kuat membawa layang-layang itu tinggi ke udara.	فجأة، هبّت ريح قويّة رفعت الطائرة إلى السماء.
boy.page.33	“Yeah!” {NAME:P1} cried. “Look, Dad! Check it out!”	«О, да! ‒ крикнул {NAME:P1}. ‒ Смотри, пап!»	„Juhu!“, rief {NAME:P1}. „Schau, Papa. Guck mal her!“	« Super ! cria {NAME:P1}. Regarde, papa ! Regarde ! »	«Che forte!», gridò {NAME:P1}. «Guarda, papà! Guarda!»	“Uhull!”, gritou {NAME:P1} cheio de alegria. “Olhe, papai! Veja isso!”	“¡Sí!”, gritó {NAME:P1}. “¡Mírala, papá! ¡Mira cómo vuela!”	「ヤッタ⁠！」​{NAME:P1}​は​叫び⁠まし⁠た。​\n「見⁠て、​お父さん⁠！⁠見⁠て​み⁠て⁠！」	“Hore!” {NAME:P1} berteriak. “Lihat, Yah! Coba lihat!”	“Wah!” {NAME:P1} berteriak. “Lihat, Ayah! Tengok di sana!”	”فعلتها!“ صاح {NAME:P1}. ”انظر، بابا! طيّرتها!“
boy.page.34	“Great job!” exclaimed his dad.	«Круто!» ‒ весело сказал папа.	„Gut gemacht“, sagte sein Papa.	« Bravo ! » s'écria son père.	«Bravissimo!», gridò il papà.	“É isso aí!”, disse seu pai.	“¡Bien hecho!”, exclamó su papá.	「よく⁠やっ⁠た⁠！」​お父さん⁠は\n大きな⁠声⁠で​言い⁠まし⁠た。	“Keren!” ayahnya berseru.	“Bagus!” seru ayahnya.	هتف والده: ”أحسنت!“
boy.page.35	After hours of kite-flying fun, they sat on the sand together,\neating ice cream and watching the boats out at sea.	Вволю наигравшись со змеем, они уселись\nна песок ‒ поесть мороженое и посмотреть на корабли далеко в море.	Nach einigen Stunden des Drachenfliegens setzten sie sich gemeinsam\nin den Sand, aßen Eiscreme und beobachteten die Boote auf dem Meer.	Après des heures de bonheur à faire voler le cerf-volant, ils s’assirent\nensemble sur le sable pour manger une glace en regardant les bateaux.	Dopo qualche ora passata a far volare l’aquilone, i due si sedettero\nsulla sabbia a mangiare un gelato e a guardare le barche sul mare.	Depois de horas de diversão soltando pipa, eles se sentaram\njuntos na areia, tomando sorvete e observando os barcos no mar.	Luego de divertirse durante horas remontando la cometa, se sentaron\njuntos en la arena, comieron un helado y miraron los barcos mar afuera.	たこ​あげ⁠を​楽しん⁠だ​あと、​{NAME:P1}​たち⁠は​砂⁠の​上⁠に​すわっ⁠て、\nアイスクリーム⁠を​食べ⁠ながら、​海⁠に​出⁠て​いる​ボート⁠を​見⁠て​い⁠まし⁠た。	Setelah beberapa jam menikmati serunya bermain layang-layang, mereka\nduduk berdua di pantai, memakan es krim dan memandang perahu di lautan.	Selepas beberapa jam bermain layang-layang, mereka duduk di atas pasir\nbersama-sama sambil makan aiskrim dan memerhatikan bot di laut.	بعد ساعات من المرح بالطائرة الورقية،\nجلسا معًا على الرمل يتناولان المثلّجات ويشاهدان القوارب تُبحر في الماء.
boy.page.36	“When my tire popped,” said {NAME:P1}, “I thought today was ruined.\nBut it wasn’t at all! In fact, there was a positive side…”	«Когда лопнула шина, ‒ сказал {NAME:P1}, ‒ я подумал, что\nдень испорчен. Но всё оказалось не так плохо! Было и что-то хорошее…»	„Als mein Reifen platzte“, sagte {NAME:P1}, „dachte ich,\nder Tag wäre ruiniert. Aber das war er nicht! Es gab etwas Gutes…“	« Quand mon pneu a éclaté, dit {NAME:P1}, j’ai cru\nque la journée était fichue. Mais c'était le contraire, il y avait un côté positif… »	«Quando è scoppiata la gomma, ho pensato che sarebbe stata una brutta\ngiornata», disse {NAME:P1}. «Ma mi sbagliavo. C’era una cosa buona».	“Quando o meu pneu furou”, disse {NAME:P1}, “eu pensei que meu dia\ntinha acabado. Mas de jeito nenhum! Na verdade, teve um lado positivo…”	“Cuando mi rueda se pinchó”, dijo {NAME:P1}, “creí que el día\nse había arruinado. ¡Pero no lo fue en absoluto! En realidad fue algo bueno…”	「タイヤ⁠が​パンク​し⁠た​とき、​今日⁠は​ダメ⁠だって​思っ⁠た⁠けど、​そう⁠じゃ​な\nかっ​た⁠よ。​もっと、​いい​事⁠も​あっ⁠た⁠し…​」​{NAME:P1}​は​言い⁠まし⁠た。	“Sewaktu ban sepeda meletup,” ujar {NAME:P1}, “Kusangka hari ini\nberantakan. Ternyata tidak sama sekali! Justru, ada sisi positifnya…”	“Semasa tayar basikal saya pecah,” kata {NAME:P1}, “saya fikir hari\nini sudah gagal. Tapi sebenarnya tidak! Malah, ada juga sisi positif…”	”عندما فرقع إطار دراجتي، ظننتُ أن ذلك أفسد متعة اليوم“ قال {NAME:P1}.\n”لكنّه لم يفسدها! في الحقيقة، هناك جانب إيجابي لما حدث…“
boy.page.37	“…Because if it wasn’t for the puncture,\nI wouldn’t have remembered that we even had a kite!”	«…ведь если бы колесо не прокололось,\nя бы и не вспомнил, что у нас есть летающий змей!»	„…Denn wenn der Reifen nicht punktiert worden wäre,\nhätte ich mich nicht an meinen Drachen erinnert!“	« …Parce que sans la crevaison, je ne me serais pas souvenu\nque nous avions un cerf-volant ! »	«Se la gomma non fosse scoppiata,\nnon mi sarei mai ricordato di avere un aquilone!»	“…Porque se não fosse pelo furo,\neu nem iria me lembrar que a gente tinha uma pipa!”	“…porque si no hubiese sido por la pinchadura,\n¡ni siquiera me hubiera acordado que tenía una cometa!”	「…​だって、​パンク​し⁠て​い⁠なかっ⁠たら、\nたこ⁠の​事⁠さえ​覚え⁠て​い⁠なかっ⁠た​ん⁠だ​もの⁠！」	“…Karena kalau bukan karena sepedaku tertusuk paku,\naku mungkin tidak akan ingat ada layang-layang di rumah!”	“…Sebab kalau tidak kerana tayar pecah,\nsaya tidak akan ingat pun kita pernah ada layang-layang!”	”…فلولا فرقعة الإطار، لما تذكّرت طائرتي الورقية أصلاً!“
boy.page.38	His dad smiled. “That’s right. When things go wrong,\nsometimes something even better is waiting right around the corner.”	Папа улыбнулся. «Это точно. Когда что-то идёт не так,\nобычно после этого случается что-нибудь хорошее!»	Sein Papa lächelte. „Das stimmt. Wenn etwas schiefgeht,\ndann wartet manchmal sogar etwas Besseres auf einen.“	Son père sourit. « C'est vrai. Quand les choses vont mal,\nparfois quelque chose d'encore mieux t’attend au prochain tournant. »	Il papà gli sorrise. «È vero. Quando le cose vanno male,\na volte una bella sorpresa ci aspetta proprio dietro l’angolo».	Seu pai sorriu. “É verdade, filho. Quando as coisas dão errado,\nàs vezes algo ainda melhor pode estar esperando por nós.”	Su papá sonrió. “Así es. Cuando las cosas van mal,\na veces algo aún mejor está esperando a la vuelta de la esquina”.	お父さん⁠は、​ほほえみ⁠まし⁠た。​「その⁠通り⁠だ。​うまく​いか⁠ない​とき\nでも、​すぐ⁠近く⁠で、​もっと⁠いい​事⁠が​待っ⁠て​いる​こと⁠も​ある​ん⁠だ⁠よ」	Ayahnya tersenyum. “Benar. Ketika sesuatu tidak berjalan sesuai rencana,\nkadang-kadang ada sesuatu yang lebih baik yang menunggu kita.”	Ayahnya tersenyum. “Betul. Apabila sesuatu yang tidak elok berlaku,\nkadang-kadang sesuatu yang lebih baik akan berlaku.”	ابتسم والده وقال: ”هذا صحيح يا بني. أحيانًا، تحرفنا العثرات\nنحو طريق أخير وأجمل، فالمثل القديم يقول: رُبَّ ضارّة نافعة“.
boy.page.39	“Thanks for a really great day, Dad,” said {NAME:P1}.\n“Maybe tomorrow we can cycle here again and bring the kite, too.”	«Спасибо за чудесный день, пап», ‒ сказал {NAME:P1}.\n«Давай завтра опять приедем сюда. И захватим летающего змея!»	„Danke für den tollen Tag, Papa“, sagte {NAME:P1}. „Vielleicht\nkönnen wir morgen ja Rad fahren und den Drachen mitnehmen.“	« Merci pour cette journée formidable, papa, dit {NAME:P1}.\nDemain on pourra peut-être faire du vélo ici et amener le cerf-volant. »	«È stata una giornata fantastica, papà, grazie!», disse {NAME:P1}.\n«Magari domani facciamo un giro in bici e ci portiamo anche l’aquilone!»	“Obrigado por esse dia ótimo, papai”, disse {NAME:P1}. “De repente\namanhã a gente pode pedalar por aqui de novo e também trazer a pipa.”	“Gracias, papá, por un día realmente fantástico”, dijo {NAME:P1}.\n“Quizás mañana podamos volver en bicicleta y también traer la cometa”.	「お父さん、​ありがとう⁠！⁠楽しい​一⁠日⁠だっ⁠た⁠よ」​{NAME:P1}​は​言い​ま\nし​た。​「明日、​ここ⁠まで​自転車⁠で​来る​の⁠も​いい⁠ね。​たこ⁠も​持っ⁠て⁠ね」	“Terima kasih untuk hari yang luar biasa, Yah,” ujar {NAME:P1}.\n“Mungkin besok kita bisa main sepeda lagi di sini sekalian main layangan.”	“Terima kasih untuk hari yang amat hebat, Ayah,” kata {NAME:P1}.\n“Esok bolehlah kita naik basikal di sini lagi dan bawa layang-layang.”	”شكرًا على هذا اليوم الرائع يا بابا“ قال {NAME:P1}. ”ما رأيك أن نعود\nغدًا لركوب الدراجات هنا؟ وربّما نحضر الطائرة الورقية معنا أيضًا“.
girl.description	When a child’s bike gets a puncture, plans for the day have\nto change. But it’s not all bad news because when one door\ncloses, another one opens. Maybe there’s something else\njust as fun to do instead!	Когда протыкается шина на твоём велосипеде, все\nпланы на день резко меняются. Но не всё так\nплохо ‒ ведь когда одна дверь закрывается, открывается\nдругая. Может быть, есть что-то поинтереснее!	Als ein Fahrrad einen Platten hat, muss der Tag umgeplant\nwerden. Aber nicht alles daran ist schlecht: Wenn sich eine\nTür schließt, öffnet sich eine andere. Manchmal ist\ndie Alternative genauso spaßig!	Suite à une crevaison, les plans de la journée tombent\nà l'eau. Mais est-ce forcément une mauvaise chose ?\nLorsqu'une porte se ferme, une autre s'ouvre, et une autre\nactivité amusante se profile à l'horizon.	Quando si buca una gomma della bicicletta, si devono\ncambiare i programmi della giornata. Ma a volte,\nse si chiude una porta, si apre un portone,\ned è possibile trovare un altro modo per divertirsi!	Quando o pneu da bicicleta de uma criança fura,\né preciso refazer os planos. Mas nem tudo é má notícia,\njá que quando uma porta se fecha, outra se abre.\nTalvez exista outra coisa igualmente divertida para fazer!	Cuando la bicicleta de una niña se pincha hay que cambiar\nlos planes. Pero no es algo necesariamente malo, ya que\ncuando una puerta se cierra otra se abre. ¡Quizás sólo\nse trate de hacer algo más divertido!	子供の自転車がパンクしたら、その日の予定が変わります。でも、悪いことばかりではありません。一つのドアが閉まれば、別のドアが開き、もっと楽しいことがあるかも！	Ketika sepeda seorang anak bocor, rencana untuk hari itu terpaksa berubah. Tetapi itu bukan akhir dari segalanya karena sewaktu satu pintu tertutup, pintu lain terbuka. Mungkin ada hal lain yang sama serunya!	Apabila basikal kanak-kanak bocor, rancangan hari itu perlu diubah. Namun bukan semuanya tidak bagus kerana ketika satu pintu tertutup, satu pintu lain akan terbuka. Perkara lain pun seronok juga sebagai ganti!	تخرج فتاةٌ صغيرة في رحلة على الدراجات الهوائيّة مع والدها. تتعطّل دراجتها فجأة، مما يُجبرهما على تغيير مخططهما لذلك اليوم. لكن هناك جانب إيجابيّ دائمًا، فقد ينطلق الاثنان في مغامرة ممتعة بسبب ما حدث!
girl.description.iphone	When a child’s bike gets a puncture, plans for the day have to change.\nBut it’s not all bad news because when one door closes, another one\nopens. Maybe there’s something else just as fun to do instead!	Когда протыкается шина на твоём велосипеде, все планы\nна день резко меняются. Но не всё так плохо ‒ ведь когда\nодна дверь закрывается, открывается другая.	Als ein Fahrrad einen Platten hat, muss der Tag umgeplant werden.\nAber nicht alles daran ist schlecht: Wenn sich eine Tür schließt,\nöffnet sich eine andere. Manchmal ist die Alternative genauso spaßig!	Suite à une crevaison, les plans de la journée tombent à l'eau. Mais\nest-ce forcément une mauvaise chose ? Lorsqu'une porte se ferme,\nune autre s'ouvre, et une autre activité amusante se profile à l'horizon.	Quando si buca una gomma della bicicletta, si devono cambiare\ni programmi della giornata. Ma a volte, se si chiude una porta,\nsi apre un portone, ed è possibile trovare un altro modo per divertirsi!	Quando o pneu da bicicleta de uma criança fura, é preciso refazer\nos planos. Mas nem tudo é má notícia, já que quando uma porta se fecha,\noutra se abre. Talvez exista outra coisa igualmente divertida para fazer!	Cuando la bicicleta de una niña se pincha hay que cambiar los planes.\nPero no es algo necesariamente malo, ya que cuando una puerta\nse cierra otra se abre. ¡Quizás sólo se trate de hacer algo más divertido!	子供の自転車がパンクしたら、その日の予定が変わります。でも、悪いことばかりではありません。一つのドアが閉まれば、別のドアが開き、もっと楽しいことがあるかも！	Ketika sepeda seorang anak bocor, rencana untuk hari itu terpaksa berubah. Tetapi itu bukan akhir dari segalanya karena sewaktu satu pintu tertutup, pintu lain terbuka. Mungkin ada hal lain yang sama serunya!	Apabila basikal kanak-kanak bocor, rancangan hari itu perlu diubah. Namun bukan semuanya tidak bagus kerana ketika satu pintu tertutup, satu pintu lain akan terbuka. Perkara lain pun seronok juga sebagai ganti!	تخرج فتاةٌ صغيرة في رحلة على الدراجات الهوائيّة مع والدها. تتعطّل دراجتها فجأة، مما يُجبرهما على تغيير مخططهما لذلك اليوم. لكن هناك جانب إيجابيّ دائمًا، فقد ينطلق الاثنان في مغامرة ممتعة بسبب ما حدث!
girl.page.1	“Come on, Dad,” said {NAME:P1}, buckling up\nher bicycle helmet. It was a beautiful day for a bike ride.	«Погнали, пап!» ‒ крикнула {NAME:P1}, застёгивая на голове\nвелошлем. День располагал к замечательной велосипедной прогулке.	„Komm schon, Papa“, sagte {NAME:P1} und schloss\nihren Fahrradhelm. Es war ein schöner Tag für eine Radtour.	« Allez, papa » dit {NAME:P1}, en bouclant son casque de vélo.\nC'était une journée parfaite pour une balade à vélo.	«Andiamo, papà!», esclamò {NAME:P1}, mettendosi il caschetto.\nEra una bella giornata, adatta per un giro in bici.	“Vamos, papai!”, disse {NAME:P1}, afivelando seu capacete de bicicleta.\nEra um lindo dia para um passeio de bicicleta.	“Vamos, papá”, dijo {NAME:P1} mientras se abrochaba su casco.\nEra un hermoso día para pasear en bicicleta.	「はやく⁠！⁠お父さん」​{NAME:P1}​は、​自転車⁠の​ヘルメット⁠の​ベルト⁠を​し\nめ​まし⁠た。​天気⁠が​良く⁠て、​サイクリング⁠に⁠は、​ちょうど⁠良い​日⁠でし⁠た。	“Ayo, Yah,” kata {NAME:P1}, sambil memasangkan helm sepedanya.\nHari ini cuacanya bagus untuk bersepeda.	“Jomlah, Ayah,” kata {NAME:P1}, sambil mengenakan topi keledar basikalnya.\nHari ini hari yang indah untuk menunggang basikal.	”هيّا، بابا!“ قالت {NAME:P1} وهي تثبّت خوذتها.\nكان الجوّ مثاليًا للذهاب في جولة على الدراجات الهوائيّة.
girl.page.2	{NAME:P2} dad fetched his own helmet,\nand they set off together on their bright red bicycles.	Папа {NAME:P2} тоже нацепил шлем, и они вдвоём\nотправились в путь на своих ярко-красных велосипедах.	{NAME:P2} Papa nahm seinen eigenen Helm\nund sie fuhren gemeinsam auf ihren grellroten Fahrrädern los.	Le père de {NAME:P1} alla chercher son propre casque,\net ils partirent ensemble, chacun sur son vélo rouge.	Il papà di {NAME:P1} andò a prendersi il caschetto,\ne partirono insieme, con le loro belle bici rosse.	O pai de {NAME:P1} também pegou o capacete dele\ne os dois saíram juntos em suas belas bicicletas vermelhas.	El papá de {NAME:P1} fue a buscar su casco\ny juntos partieron en sus brillantes bicicletas rojas.	お父さん⁠も​ヘルメット⁠を​取っ⁠て​き⁠まし⁠た。\n二⁠人⁠は​真っ赤⁠な​自転車⁠に​乗っ⁠て​出発​し⁠まし⁠た。	Ayah {NAME:P1} mengambil helmnya sendiri, dan mereka berangkat\nbersama-sama dengan sepeda mereka yang warnanya merah menyala.	Ayah {NAME:P1} mengambil topi keledarnya\ndan mereka bertolak bersama-sama menaiki basikal berwarna merah terang.	أحضر والد {NAME:P1} خوذته وانطلق الاثنان معًا،\nكلٌ على دراجته الحمراء اللامعة.
