Key	EN	RU	DE	FR	IT	PT	ES	JA	ID	MS	AR
boy.page.20	“Mmm, fresh squirrel, my favourite” hissed the snake.\n“I haven't eaten all morning and I'm very hungry.”	«Ммм, свеженькая белочка, моя любимая, – прошипела\nзмея. – Я не ела с утра, и я очень голодна».	„Mh, ein frisches Eichhörnchen, meine Lieblingsspeise“, zischte die Schlange.\n„Ich habe heute noch nichts gegessen und bin sehr hungrig.“	« Miam, un écureuil, mon plat favori, siffla le serpent.\nJe n'ai pas mangé ce matin et j'ai très faim. »	«Mmm, uno scoiattolo fresco di giornata… il mio piatto preferito»,\nsibilò il serpente. «Non ho ancora fatto colazione, e ho un certo appetito».	“Humm, esquilo fresco, meu favorito”, silvou a cobra.\n“Não comi nada a manhã toda e estou morrendo de fome.”	“Mmm, ardilla fresca, mi favorita”, siseo la serpiente.\n“No he comido nada en toda la mañana y tengo mucha hambre”.	「ん​ーー、​うま⁠そう⁠な​リス、​私⁠の​好物」​ヘビ⁠が​シャー⁠っと​言い​ま\nし​た。​「朝⁠から​何⁠も​食べ⁠て​なく⁠て、​とっても⁠お腹⁠が​空い​てる​ん⁠だ」	“Mmm, tupai segar, favoritku” si ular berdesis.\n“Sejak pagi aku belum makan dan sekarang lapar sekali.”	“Mmm, tupai segar, memang kegemaran saya” desis ular.\n“Aku belum makan sejak pagi dan aku sangat lapar.”	”ممم، سنجابٌ طازج، وجبتي المُفضلة. لم آكل شيئًا طوال الصباح وأنا جائعٌ جدًا“.
boy.page.21	As the snake lunged, {NAME:P1} bravely leaped into the air\nand grabbed onto the snake’s tail.	Змея сделала выпад, но {NAME:P1} смело прыгнул в воздух\nи ухватился за змеиный хвост.	Die Schlange schnellte nach vorne, aber {NAME:P1} sprang\nmutig in die Luft und griff den Schwanz der Schlange.	Le serpent se précipita mais {NAME:P1} fit un bond dans les airs\net se rattrapa à la queue du reptile.	Il serpente balzò in avanti, ma {NAME:P1} si lanciò\nnel vuoto e lo afferrò per la lunga coda.	Quando a cobra avançou, {NAME:P1} saltou\ncorajosamente no ar e agarrou-se à cauda da cobra.	Cuando la serpiente se abalanzó, {NAME:P1} saltó en el aire\ny se agarró valientemente de la cola de la serpiente.	ヘビ⁠が​突っ込ん⁠で​き⁠た​時、​{NAME:P1}​は​勇敢⁠に​空中⁠に\nジャンプ​し、​ヘビ⁠の​シッポ⁠に​つかまり⁠まし⁠た。	Saat si ular menyerang, {NAME:P1} dengan berani\nmelompat di udara dan menyambar ekor si ular.	Ketika ular itu menerpa, {NAME:P1} dengan berani\nmelompat ke udara dan berpegang pada ekor ular itu.	عندما انقضّت الأفعى على {NAME:P1}، قفز بِشجاعة في الهواء وأمسك بِذيلها.
boy.page.22	“Take that, Mr Snake, ha ha!” {NAME:P1} yelled,\nas he skillfully swung around the branch and even higher up the tree.	«А вот тебе, змея, ха-ха!» – завопил {NAME:P1},\nловко перекрутившись вокруг ветки и бросившись наверх.	„Nicht mit mir, Schlange, ha, ha!“, rief {NAME:P1},\nals er sich geübt um den Ast schwang und noch höher den Baum hochsprang.	« Voilà pour toi, vilain serpent ! » cria {NAME:P1} en agrippant habilement\nla branche suivante et en grimpant encore plus haut.	«Beccati questo, signor serpente! Ah ah!»,\ngridò {NAME:P1}, dandosi lo slancio e volando verso l’alto.	“Fique com essa, senhora cobra, ha ha!”, gritou {NAME:P1}\nenquanto subia até um galho ainda mais alto da árvore.	“¡Qué tal esto, señora serpiente, ja, ja!” gritó {NAME:P1} girando\nhábilmente alrededor de la rama, elevándose por el árbol.	「ハッ⁠ハー⁠！⁠残念、​ヘビ⁠さん⁠！」​{NAME:P1}​は​枝⁠で\n高く​スイング​し⁠て​飛び上がる​準備⁠を​し⁠ながら、​叫び⁠まし⁠た。	“Rasakanlah, Pak Ular, ha ha!” {NAME:P1} berteriak,\nsaat dia dengan gesit berayun-ayun di dahan dan semakin tinggi di pohon.	“Rasakan, En Ular, ha ha!” {NAME:P1} menjerit, sambil dia mengayun\ndiri dengan mahir di sekeliling dahan malahan naik lebih tinggi lagi.	صاح {NAME:P1} وهو يَتأرجح بِمهارة حول الغصن\nويَصعد إلى أعلى: ”تَلقّي هذه أيتها الأفعى، هاها!“
boy.page.23	When he landed {NAME:P1} was standing beside a bustling bees nest.\nThere was honey all over the branch.	{NAME:P1} приземлился прямо возле шебуршащего\nпчелиного гнезда. По всей ветке был размазан мёд.	Als er landete, stand {NAME:P1} direkt neben einem summenden Bienennest.\nDer ganze Ast war mit Honig beschmiert.	{NAME:P1} atterrit alors juste à côté d'un nid d'abeilles affairées.\nLa branche était recouverte de miel.	Quando giunse sul ramo successivo, {NAME:P1} vide un alveare\nin cui c’era un gran viavai. C’era miele su tutto il ramo.	Chegando no outro galho, {NAME:P1} foi parar ao lado\nde uma colmeia movimentada. Havia mel espalhado por todo o galho.	Cuando aterrizó, {NAME:P1} estaba junto\na una alborotada colmena. Había miel por toda la rama.	{NAME:P1}​は、​ブンブン⁠ブンブン⁠音⁠を​立てる​ハチ⁠の\n巣⁠の​横⁠に​着地​し⁠まし⁠た。​枝⁠中、​ハチミツ⁠だらけ⁠です。	Saat mendarat, {NAME:P1} berdiri di samping sarang lebah\nyang sibuk. Madu berleleran di seluruh dahan.	Apabila dia mendarat, {NAME:P1} sedang berdiri di tepi sarang lebah\nyang sibuk. Madu berlumuran di atas seluruh dahan itu.	عندما هبط {NAME:P1} على الغصن التالي، وَجد نفسه بجانب خَلية نحل مُزدحمة.\nكان العسل يَتدفق من الخَلية ويُغطي الغصن بِالكامل.
boy.page.24	“Turn back, young squirrel!” they buzzed, “A bear has pinched all our honey,\nwe're very angry and you may get stung if you come by us today.”	«Возвращайся назад, бельчонок, – зажужжали пчёлы. – Медведь украл весь\nнаш мёд. Мы очень злые, и ужалим тебя, если ты пройдёшь мимо нас».	„Zurück, Eichhörnchen“, summten die Bienen. „Der Bär hat unseren Honig\ngestohlen. Wir sind sehr böse und stechen dich, wenn du weitergehst.“	« Fais demi-tour, petit écureuil, bourdonnèrent les abeilles.\nL'ours a volé notre miel et nous te piquerons si tu t’approches. »	«Vattene, scoiattolo!», ronzarono le api. «Un orso ci ha rubato tutto il miele,\ne noi siamo piuttosto nervose. Se ti avvicinerai, ti pungeremo!»	“Saia, esquilo”, as abelhas zumbiram. “Um urso pegou todo o nosso mel,\nestamos muito zangadas e podemos te picar se você passar por nós hoje.”	“Vuelve, joven ardilla”, zumbaban. “Un oso nos ha robado toda la miel,\nestamos furiosas y te picaremos si te acercas”.	「帰り⁠な​リス⁠ちゃん」​ハチ⁠は​言い⁠まし⁠た。​「クマ⁠に​全て⁠の​ハチミツ⁠を\n食べ⁠られ⁠て​機嫌⁠が​悪い⁠から、​近づか⁠れる⁠と​刺し​ちゃう⁠かも​しれ⁠ねえ」	“Pergi, tupai muda!” mereka berdengung, “Seekor beruang mengambil semua\nmadu kami, kami marah dan kamu mungkin tersengat kalau ke sini hari ini.”	“Pergi balik, tupai!” mereka berdengung, “Beruang curi semua madu kami,\nkami amat marah dan mungkin menyengat kamu jika lalu di sini hari ini.”	”عُد من حيث أتيت أيها السنجاب الصغير!“ قالَت النحلات بِغضب،\n”لقد سرق الدب كل عسلنا، ونحن غاضبون جدًا وقد نَلدغك اليوم“.
boy.page.25	“How can I get through?” {NAME:P1} wondered.	«Но как же мне пройти?» – подумал {NAME:P1}.	„Wie komme ich hier nur vorbei?“, fragte sich {NAME:P1}.	« Comment faire pour passer ? » se demanda {NAME:P1}.	«Che cosa posso fare?», si domandò {NAME:P1}.	“Como eu vou fazer para passar?”, {NAME:P1} se perguntou.	“¿Cómo podría pasar?” se preguntó {NAME:P1}.	「どう⁠やっ⁠て​通ろ⁠う⁠？」\n​{NAME:P1}​は​考え⁠ます。	“Bagaimana aku bisa melewati mereka?” {NAME:P1} bertanya-tanya.	“Bagaimanakah saya dapat lalu?” {NAME:P1} tertanya-tanya.	تساءل {NAME:P1}: ”كيف لي أن أَمُر من هنا؟“
boy.page.26	Just then, he noticed a big pile of brown and yellow leaves on the branch.	И в этот момент он заметил большой ворох коричневых\nи жёлтых листьев на ветке.	In diesem Augenblick bemerkte er auf dem Ast\neinen großen Haufen brauner und gelber Blätter.	Il remarqua alors un tas de feuilles brunes\net jaunes sur une branche plus basse.	Notò in quel momento delle foglie marroni e gialle su un ramo.	Até que ele notou uma grande pilha de folhas marrons e amarelas no galho.	Justo en ese momento vio\nun montón de hojas marrones y amarillas en la rama.	その⁠時、​{NAME:P1}​は​枝⁠の​上⁠に、​黄色⁠と​茶色⁠の\n葉っぱ⁠の​山⁠が​ある​こと⁠に​気がつき⁠まし⁠た。	Saat itu, dia melihat tumpukan daun berwarna cokelat dan kuning di dahan itu.	Tiba-tiba sahaja, dia ternampak setimbunan besar\ndaun berwarna perang dan kuning di dahan itu.	في تلك اللحظة، لَاحظ كومةً كبيرةً من أوراق الشجر البُنية والصفراء على الغصن.
boy.page.27	Sticking the leaves all over himself with honey,\n{NAME:P1} cunningly disguised himself as a bee.	{NAME:P1} вывалялся в листьях с ног до головы, обмазавшись мёдом,\nи таким образом искусно замаскировался под пчелу.	{NAME:P1} bestrich sich mit Honig, wälzte sich von Kopf\nbis Fuß in den Blättern und verkleidete sich listig als Biene.	{NAME:P1} se couvrit de feuilles en utilisant le miel\npour colle et le petit écureuil rusé se retrouva déguisé en abeille.	E così gli venne un’idea. {NAME:P1} decise di travestirsi\nda ape: usò il miele come colla, e si incollò le foglie sul pelo.	Colando as folhas por todo o seu corpo com mel,\n{NAME:P1} disfarçou-se astuciosamente de abelha.	Con la miel pegoteó las hojas sobre todo su cuerpo;\nastuto, {NAME:P1} se hizo pasar por una abeja.	その⁠葉っぱ⁠を​ハチミツ⁠で​体⁠中⁠に​くっつけ⁠ます。	Dengan merekatkan dedaunan ke tubuhnya menggunakan madu,\n{NAME:P1} dengan cerdik menyamar menjadi lebah.	Dengan melekatkan semua daun di badannya dengan madu,\n{NAME:P1} menyamar diri dengan licik sebagai lebah.	قام {NAME:P1} بِإلصاق الأوراق على جسمه بِالعسل، وتنكّر بِزيّ نحلة.
boy.page.28	“Buzz buzz, I'm a real bee, a very real bee, buzz buzz” {NAME:P1} said,\nas he carefully crept through the swarm.	«Ж-ж-ж, я настоящая пчела, самая настоящая пчела, ж-ж-ж», – пропел\n{NAME:P1}, осторожно прокравшись сквозь пчелиный рой.	„Sssumm, ich bin eine Biene, eine wirklich echte Biene, sssumm“,\nsummte {NAME:P1} und schlich vorsichtig durch den Bienenschwarm.	« Bzz-bzz, je suis une vraie abeille, une vraie abeille, bzz, »\nchanta {NAME:P1} en traversant l’essaim avec précaution.	«Bzz-bzz, sono un’ape, una vera ape, bzz-bzz»,\ndisse {NAME:P1}, passando con cautela in mezzo allo sciame.	“Buzz buzz, eu sou uma abelha de verdade, buzz buzz”, disse {NAME:P1}\nenquanto ele rastejava cuidadosamente através das abelhas.	“Buzz buzz, soy una abeja real, una abeja muy real, buzz buzz” zumbaba\n{NAME:P1} mientras avanzaba cautelosamente a través del enjambre.	「ブンブン、​私⁠は​本物⁠の​ハチ⁠だ。​本物⁠の​ハチ⁠だ、​ブンブン」\n{NAME:P1}​は​ハチ⁠の​群れ⁠の​中⁠を​そっと⁠進み⁠ながら​言い⁠まし⁠た。	“Ngung ngung, aku lebah sebenarnya, lebah yang sangat asli, ngung ngung”\nkata {NAME:P1}, sambil dengan hati-hati melewati kerumunan lebah.	“Ngung ngung, saya lebah sebenar, lebah yang betul-betul, ngung ngung”\n{NAME:P1} berkata sambil hati-hati merangkak melalui kawanan lebah.	قال {NAME:P1} وهو يَزحف بِحذر بين النحل:\n”وزز وزز، أنا نحلة حقيقية، نحلة حقيقية جدًا، وزز وزز“.
boy.page.29	Surprisingly, the bees seemed convinced by {NAME:P2} disguise\nand left him alone as he pressed on further up the tree.	Удивительно, но пчёлы поверили в то, что {NAME:P1} был пчелой, и\nоставили его в покое, а {NAME:P1} пробрался дальше вверх по дереву.	Erstaunlicherweise glaubten die Bienen, dass {NAME:P1} eine von ihnen war,\nund ließen ihn in Ruhe, als er höher kletterte.	Étonnamment, les abeilles crurent\nque {NAME:P1} était un des leurs et le laissèrent grimper plus haut.	Le api sembrarono convinte che {NAME:P1} fosse uno di loro\ne lo lasciarono passare. E così lo scoiattolino continuò a salire.	Surpreendentemente, as abelhas ficaram convencidas com o disfarce\ndo {NAME:P1} e o deixaram em paz enquanto ele subia na árvore.	Sorprendentemente, {NAME:P1} engañó a las abejas\ncon su disfraz y se alejaron de él mientras seguía subiendo por el árbol.	驚い⁠た​こと⁠に、​ハチ⁠たち⁠は​{NAME:P1}​の​変装⁠に​気づい⁠て​おら⁠ず、\n{NAME:P1}​が​また⁠木⁠を​登ろ⁠う⁠として⁠も​何⁠も​し⁠て​き⁠ませ⁠ん⁠でし⁠た。	Mengejutkannya, para lebah itu terlihat percaya dengan penyamaran\n{NAME:P1} dan membiarkannya terus naik ke atas pohon.	Yang hairannya, lebah-lebah itu nampak yakin dengan penyamaran\n{NAME:P1} dan membiarkannya ketika dia terus memanjat pokok lebih tinggi.	والمُفاجئ أن النحل صدّق تنكّر {NAME:P1} وتركوه يَمُر دون أن يُؤذوه.
boy.page.30	At the next branch {NAME:P1} met a woodpecker,\npecking a cozy little nest in the tree for his young family.	На следующей ветке бельчонок повстречал дятла, который\nвыдалбливал клювом уютное маленькое гнездышко для своей семьи.	Auf dem nächsten Ast traf {NAME:P1} einen Specht, der mit dem Schnabel\nein gemütliches kleines Nestchen für seine Familie baute.	Sur la branche suivante {NAME:P1} découvrit un pivert\nqui creusait avec son bec un petit nid douillet pour sa famille.	Al ramo successivo, {NAME:P1} incontrò un picchio\nche stava preparando un piccolo nido per la sua famiglia.	No próximo galho, {NAME:P1} encontrou um pica-pau. Ele estava\nbicando a árvore e construindo um ninho aconchegante para a sua família.	En la siguiente rama, {NAME:P1} se encontró con un pájaro carpintero\nque construía un acogedor nido en el árbol para su joven familia.	次⁠の​枝⁠の​ところ⁠で⁠は、​{NAME:P1}​は、​木⁠を​つつい⁠て​小さな\n家族⁠の​ため⁠に​快適⁠な​巣⁠を​作っ⁠て​いる、​キツツキ⁠に​出会い⁠まし⁠た。	Di dahan berikutnya, {NAME:P1} bertemu dengan burung pelatuk,\nyang sedang mematuk sarang kecil nyaman untuk keluarga mudanya.	Di dahan seterusnya {NAME:P1} bertemu belatuk,\nmematuk sarang kecil yang selesa untuk keluarganya.	عند الغصن التالي، التقى {NAME:P1} بِطائر نَقّار الخَشب\nالذي كان يَنقر عُشًا صغيرًا لِعائلته في الشجرة.
boy.page.31	By this time he was very tired\nand was wondering if he would ever reach the top.	К этому времени {NAME:P1} уже сильно устал и сомневался,\nчто сможет добраться до вершины.	Inzwischen war er sehr müde geworden und fragte sich,\nob er jemals den Wipfel erreichen würde.	Il se faisait tard et {NAME:P1} était très fatigué.\nIl ne savait pas s’il pourrait atteindre le sommet de l’arbre.	Ma si sentì improvvisamente stanchissimo.\nSarebbe mai riuscito ad arrivare in cima?	A essa altura, ele estava muito cansado\ne na dúvida se conseguiria chegar ao topo da árvore algum dia.	Al llegar allí estaba muy cansado\ny comenzó a dudar sobre si realmente podría llegar a la cima.	この⁠時、​{NAME:P1}​は、​もう⁠クタクタ⁠で、​本当に\n頂上⁠まで​行ける​の⁠か​どう⁠か⁠も​わかり⁠ませ⁠ん⁠でし⁠た。	Saat ini dia sangat lelah dan penasaran\napakah dia bisa sampai ke puncak pohon.	Ketika ini dia sudah terlalu letih dan tertanya-tanya\nsama ada dia akan dapat sampai ke puncak.	في هذه الأثناء، كان يشعر بالتعب الشديد،\nويتساءل عما إذا كان سيصل إلى قمة الشجرة يومًا ما.
boy.page.32	“Could I rest here for a while, Mr Woodpecker?” asked {NAME:P1}.\n“I'm very weary and I'm trying to climb all the way to the top of the tree.”	«Можно мне отдохнуть здесь немного, господин Дятел?\nЯ очень устал, а мне нужно забраться на самую верхушку дерева».	„Darf ich mich hier etwas ausruhen, Herr Specht?“, fragte {NAME:P1}.\n„Ich bin sehr müde und muss noch bis zur Krone klettern.“	« Puis-je me reposer un peu ici, monsieur le pivert ? lui demanda\n{NAME:P1}. Je suis fatigué mais je dois aller au sommet de l’arbre. »	«Signor picchio, non è che potrei riposarmi qui un momento?»,\nchiese {NAME:P1}. «Sono tanto stanco e devo arrivare lassù in cima».	“Eu poderia descansar aqui um pouco, senhor pica-pau?”, perguntou\n{NAME:P1}. “Estou muito exausto e tentando subir até o topo da árvore.”	“¿Podría descansar aquí, señor pájaro carpintero?” preguntó {NAME:P1}.\n“Estoy muy cansado y quiero trepar hasta lo más alto del árbol”.	「キツツキ⁠さん、​ここ⁠で​少し⁠休ん⁠で⁠も​いい⁠？」​{NAME:P1}​は\n聞き⁠まし⁠た。​「頂上⁠まで​行き⁠たい​ん⁠だ⁠けど、​今⁠は​クタクタ⁠な​ん⁠だ」	“Bisakah aku beristirahat di sini sebentar, Pak Burung Pelatuk?” tanya\n{NAME:P1}. “Aku sangat lelah dan mencoba memanjat sampai ke puncak.”	“Bolehkah saya berehat di sini sebentar, En Belatuk?” tanya {NAME:P1}.\n“Saya amat penat dan cuba memanjat jauh hingga ke puncak pokok.”	سأل {NAME:P1} طائر نقّار الخَشب: ”هل يُمكنني الراحة هنا لِبُرهة؟ أنا مُرهق جدًا،\nوأُحاول مُنذ وقتٍ طويل الوصول إلى قمة الشجرة“.
boy.page.33	“I'm afraid my nest is only small” said the woodpecker,\n“way too small for a squirrel.”	«Боюсь, моё гнездо маловато, – ответил дятел. – Слишком мало для белки».	„Ich fürchte, mein Nest ist zu klein“, erwiderte der Specht.\n„Viel zu klein für ein Eichhörnchen.“	« Je crains que mon nid ne soit trop petit\npour un écureuil, » lui répondit le pivert.	«Temo che il mio nido sia troppo piccolo per uno scoiattolo», disse il picchio.	“Acho que o meu ninho é muito pequeno”,\ndisse o pica-pau, “pequeno demais para um esquilo.”	“Me temo que mi nido es pequeño”\ndijo el pájaro carpintero, “muy pequeño para una ardilla”.	「この⁠巣⁠は​とっても⁠小さい​ん⁠だ⁠よ⁠ね」​キツツキ⁠は​言い⁠まし⁠た。\n「リス⁠の​体⁠に⁠は​小さ​すぎる⁠と​思う⁠なあ」	“Aku rasa sarangku kecil” ujar si burung pelatuk,\n“terlalu kecil untuk seekor tupai.”	“Saya risau sarang saya terlalu kecil” kata belatuk,\n“terlalu kecil untuk seekor tupai.”	أجاب نقّار الخَشب: ”أخشى أن عُشي صغير جدًا، لا يَتّسع لِسنجاب“.
boy.page.34	“Oh no, what shall I do?” Replied {NAME:P1}, “I'm so tired\nand I need to climb even further if I'm going to reach the top.”	«О нет! Что же мне делать? – воскликнул {NAME:P1}. – Я так устал,\nи мне нужно ещё карабкаться, если я хочу достичь вершины».	„Oh nein! Was soll ich jetzt machen?“ erwiderte {NAME:P1}.\n„Ich bin so müde und muss noch klettern, wenn ich den Wipfel erreichen will.“	« Oh non ! Que faire ? s’exclama {NAME:P1}. Je suis si fatigué\net je dois continuer à grimper, si je veux arriver au sommet. »	«Oh. E adesso che faccio?», esclamò {NAME:P1}.\n«Sono così stanco, e la salita è ancora lunga…»	“Ah, não, e agora, o que eu faço?”, respondeu {NAME:P1}.\n“Estou tão cansado e preciso subir ainda mais alto se quiser chegar ao topo.”	“Oh, ¿qué puedo hacer?” replicó {NAME:P1}. “Estoy muy cansado\ny me queda aún un largo trecho que trepar para llegar hasta la cima”.	「ああ、​なら​どう⁠しよ⁠う」​{NAME:P1}​は​言い⁠まし⁠た。​「本当に\n疲れ⁠た⁠し、​もし⁠頂上⁠まで​行く⁠なら、​もっと⁠登ら⁠なきゃ​いけ⁠ない⁠し」	“Oh tidak, apa yang harus kulakukan?” Jawab {NAME:P1}, “Aku sangat lelah\ndan harus memanjat lebih tinggi lagi untuk sampai ke puncak.”	“Oh tidak, apakah yang patut saya buat?” Balas {NAME:P1}, “Saya amat letih\ndan perlu memanjat lebih tinggi jika hendak sampai ke puncak.”	قال {NAME:P1} بِقلق: ”ماذا أفعل؟ أنا مُتعب جدًا،\nولا يزال أمامي مَسافة طويلة لِلوصول إلى القمة“.
boy.page.35	“Hm. There are lots of fresh chestnuts on this tree. If you can find them\nthey will give you the energy you need to continue.”	«Хм. На этом дереве полно орехов. Если найдёшь их,\nони придадут тебе сил, чтобы добраться до верха».	„Hm. Dieser Baum ist voller Kastanien.\nWenn du sie findest, geben sie dir Kraft, um den Wipfel zu erreichen.“	« Cet arbre est couvert de châtaignes. Si tu les trouves,\nelles te donneront la force d’aller au sommet, » lui confia l’oiseau.	«Questo albero è pieno di castagne. Se ti fermi a mangiarne qualcuna,\navrai tutta l’energia di cui hai bisogno per la tua arrampicata».	“Hum. Há muitas castanhas frescas nesta árvore.\nSe você conseguir encontrá-las, você terá energia suficiente para continuar.”	“Mmmm. Hay muchas castañas frescas en este árbol.\nSi puedes encontrarlas te darán la energía que necesitas para continuar”.	「ん​ー、​この⁠木⁠に⁠は​新鮮⁠な​くるみ⁠が​たくさん​ある⁠から、\nそれ⁠を​見つけ⁠て​食べ⁠られ⁠たら、​また⁠登る​元気⁠が​出る⁠と​思う⁠よ」	“Hm. Di pohon ini banyak kastanye segar. Kalau kamu bisa menemukannya,\nkamu akan mendapatkan energi untuk melanjutkan perjalanan.”	“Hm. Ada banyak buah berangan segar di atas pokok ini. Jika kamu\ndapat mencarinya, kamu akan mendapat tenaga untuk terus memanjat.”	”مم. هناك الكثير من ثمار الكستناء الطازجة على هذه الشجرة. إذا تمكنت من\nالعثور عليها، فسوف تُعطيك الطاقة التي تحتاجها للاستمرار في التسلق“.
boy.page.36	“Thank you Mr. Woodpecker” said {NAME:P1},\nand off he went in search of the tasty chestnuts.	«Спасибо, господин Дятел», – сказал {NAME:P1}\nи отправился на поиски вкусных орехов.	„Vielen Dank, Herr Specht“, sagte {NAME:P1}\nund machte sich auf die Suche nach den leckeren Kastanien.	« Merci, monsieur le pivert, » s’exclama {NAME:P1}\navant de partir à la recherche de bonnes châtaignes.	«Grazie, signor picchio!», rispose {NAME:P1},\ne si mise subito alla ricerca delle castagne.	“Obrigado, senhor pica-pau”, disse {NAME:P1},\ne ele saiu em busca das saborosas castanhas.	“Gracias, señor pájaro carpintero” dijo {NAME:P1},\ny se fue a buscar las deliciosas castañas.	「ありがとう、​キツツキ⁠さん」​{NAME:P1}​は\nそう⁠言い、​くるみ⁠を​探し⁠に​出かけ⁠まし⁠た。	“Terima kasih, Pak Burung Pelatuk”\nucap {NAME:P1}, dan pergilah dia mencari kastanye yang enak.	“Terima kasih En Belatuk” kata {NAME:P1},\ndan dia pun pergi mencari buah berangan yang enak itu.	شكر {NAME:P1} طائر نقّار الخَشب، وانطلق للبحث عن ثمار الكستناء اللذيذة.
boy.page.37	Using all his squirrel skills, {NAME:P1} easily found the nuts,\nand he munched and nibbled and crunched until he was nice and full.	Применив всё своё беличье умение, {NAME:P1} легко разыскал орехи\nи грыз, и лущил, и хрустел, пока не наелся до отвала.	{NAME:P1} wandte all sein Eichhörnchenwissen an und fand mühelos\ndie Nüsse, die er knackte, schälte und knabberte, bis er satt war.	{NAME:P1} étant un écureuil, il trouva les châtaignes facilement.\nPuis il grignota jusqu'à se retrouver bien rassasié.	Essendo uno scoiattolo, {NAME:P1} trovò molto\nfacilmente le castagne e si fece una bella scorpacciata.	Usando todas as suas habilidades de esquilo, {NAME:P1} encontrou\nas castanhas facilmente. Ele foi comendo até ficar bem e satisfeito.	Con sus habilidades de ardilla {NAME:P1} encontró fácilmente\nlas castañas; las mordisqueó y masticó hasta que se sintió mejor y satisfecho.	いつも⁠の​よう⁠に​くるみ⁠を​探し⁠たら、​簡単⁠に​見つける​こと⁠が​でき⁠まし⁠た。\nそして、​ムシャムシャ​お腹⁠が​いっぱい⁠に​なる⁠まで​食べ⁠まし⁠た。	Berkat semua kemampuan tupainya, {NAME:P1} pun mudah menemukan\nkacang itu, lalu dia mengunyah menggigit dan mengerkah sampai kenyang.	Menggunakan semua kemahiran tupai, {NAME:P1} mencari buah itu dengan mudah,\ndan dia mengunyah, menggigit dan mengerkahnya hingga kenyang.	باستخدام مهاراته كَسنجاب، وجد {NAME:P1} ثمار\nالكستناء بِسهولة، وقام بِقضمها وتناولها حتى شبع.
boy.page.38	Then, feeling refreshed, he continued further on up the tree. {NAME:P1}\nwas nearly at the top now and the branches were swaying in the wind.	И тогда, с чувством удовлетворения, он продолжил свой путь к вершине\nдерева. {NAME:P1} был уже близко, и ветви раскачивались в воздухе.	Erfrischt setzte er seinen Weg zum Wipfel fort.\n{NAME:P1} war fast oben angekommen, und die Äste schaukelten in der Luft.	Revigoré, il reprit son chemin vers le haut de l'arbre.\nIl était tout proche maintenant et sentait le vent dans l’arbre.	Quindi, sentendosi più forte, continuò a salire.\n{NAME:P1} era quasi in cima, adesso, e i rami ondeggiavano al vento.	Depois, sentindo-se revigorado, ele continuou subindo na árvore. Agora,\n{NAME:P1} estava perto do topo e os galhos balançavam com o vento.	Continuó trepando hacia la cima del árbol. {NAME:P1} estaba llegando\na la copa cuando las ramas comenzaron a balancearse por el viento.	すると、​力⁠が​戻っ⁠て​き⁠て、​また⁠頂上⁠に​向け⁠て​登り​始め⁠まし⁠た。\n{NAME:P1}​は​頂上⁠の​すぐ⁠そこ⁠まで​来⁠まし⁠た。​風⁠で​枝⁠が​大きく​ゆれ⁠て​い⁠ます。	Setelah segar kembali, dia melanjutkan perjalanan ke puncak. {NAME:P1}\nhampir sampai di puncak dan dahan-dahan pun berayun terkena angin.	Kemudian, berasa lebih segar, dia meneruskan memanjat pokok itu.\n{NAME:P1} kini hampir sampai di puncak dan dahannya berayun dalam angin.	شعر {NAME:P1} بِنشاط مُتجدد، فأكمل طريقه صعودًا على الشجرة.\nكان قريبًا جدًا من القمة في تلك اللحظة، وكانت الأغصان تتأرجح بِفعل الرياح.
boy.page.39	He looked down at the forest floor.\nHe was so high up that he was afraid to continue…	Он взглянул вниз, на лесную подстилку.\n{NAME:P1} был так высоко, что боялся двигаться выше…	Er blickte hinunter auf den Waldboden.\nEr war nun so hoch oben, dass er Angst hatte, höher zu klettern…	{NAME:P1} baissa les yeux vers le sol.\nIl était si haut qu’il ne pensait pas pouvoir continuer…	Lo scoiattolino guardò giù e si sentì impaurito. Era così in alto!	Ele olhou para baixo em direção ao chão da floresta.\nEle estava em um lugar tão alto que ficou com medo de continuar…	Miró hacia abajo, hacia el suelo.\nHabía llegado tan alto que le daba miedo continuar…	{NAME:P1}​は​森⁠の​地面⁠を​見下ろし⁠まし⁠た。​とても⁠高い\n場所⁠に​いる​こと⁠が​怖く​なっ⁠て、​これ​以上​登れ⁠ませ⁠ん。	Dia memandang ke permukaan tanah. Kini posisinya sudah sangat tinggi,\nsampai-sampai dia takut untuk melanjutkan…	Dia memandang ke bawah ke arah lantai hutan.\nDia berada amat tinggi di atas sehingga berasa takut untuk terus memanjat…	نظر إلى أسفل، وشعر بالخوف من المُتابعة، فقد كان عاليًا جدًا…
